participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,53172,BA_LEFT_CLICK,8,0.23091070690498997_0.9310819357403861_0.02890694224204684,0.2776701769831488_0.9012448379451798_0.004589623972505549,0.31947724444749226_0.8344647208826139_-0.017003870784353337,0.3410972910573628_0.7635323057273545_-0.04869473764970088,0.34823891350434144_0.7016019512790498_-0.06131536075929408,0.31902979662214753_0.6797397006500088_-0.0010210959909519722,0.34285384533025465_0.6084884605158709_-0.016681868312793054,0.3594191062209542_0.5648911633507709_-0.03140691921816864,0.3735962521503682_0.5310114578346306_-0.06946872566617782,0.2841205452607653_0.6478289629847523_0.00430630269267149,0.2988122302994912_0.5428085357608133_-0.007087552243061418,0.3106908707265572_0.48089408479619933_-0.03030176288904282,0.32303978817585444_0.42726112454518145_-0.056621756401497754,NONE
0,53206,BA_LEFT_CLICK,8,0.23313281209267178_0.9282354712302484_0.0283171034524128,0.2801843898775347_0.8984967381997718_0.004261914801383194,0.3222527855482282_0.8314617927850401_-0.017065810584315555,0.344112559751713_0.7600314577181753_-0.04852852256833859,0.3515512452825381_0.6975953809084938_-0.06095042474635128,0.3215661255534096_0.6771675363340635_-0.0008881967304675715,0.34560525510484097_0.6056698363104934_-0.016450138173927528,0.36239155433635195_0.5617007762921891_-0.03109192753399689,0.3768517503317448_0.5276240552218671_-0.06899076715689703,0.28670508899105246_0.645223710205612_0.00436595142478138,0.30165061741715954_0.540070309691567_-0.006985268945366188,0.3138226853564991_0.4779934613107754_-0.030074431117546818,0.3265321279917029_0.4241809928368288_-0.05625352561222603,NONE
0,53239,BA_LEFT_CLICK,8,0.2350264153559764_0.9259919881673653_0.02760599502279641,0.28232022065179885_0.8963675070797454_0.0038754300568772763,0.3245873196003105_0.8290208741808824_-0.017147387999923148,0.34659082857453327_0.7570319858995769_-0.04831397707652527,0.354405554636675_0.6942503874828375_-0.06051509100252536,0.32362441881621706_0.6749921214706627_-0.0007071718405508151,0.3478801555933485_0.603179927752771_-0.01617997688645495,0.3649177018965108_0.5590381980524891_-0.030715591447077428,0.37970843149632233_0.5248228426577183_-0.06833733332619511,0.28887709170828385_0.6430246379108886_0.004444850345209359,0.30404255699830285_0.5377529378358037_-0.006874773963189161,0.316502909799863_0.4754520498275052_-0.029955307039556713,0.32954704962999565_0.42149880599584244_-0.05590938269891016,NONE
0,53273,BA_LEFT_CLICK,8,0.2367786585632769_0.9246198105694452_0.027027833051318183,0.28422049632276963_0.8948060766057215_0.003609826667648428,0.32657250508286684_0.8270234715767616_-0.017206832519079146,0.3485587332064589_0.7545192669079855_-0.048125708006950055,0.35673688849159707_0.6914231757585173_-0.060166016364527924,0.3254319561650342_0.6732031521898053_-0.0005355208977717678,0.34987197577968676_0.6013367144953077_-0.01596638701434432,0.3670873454542814_0.557104270504827_-0.030468201030510456,0.3820876716248991_0.5228580447675015_-0.06791026363742704,0.2907314891835064_0.6412480470444092_0.004521746350133513,0.30608831772579376_0.5358105751374174_-0.0068055304399299915,0.3188274708910379_0.4734057778167161_-0.029902179553459335,0.3321431712534503_0.4193719809977695_-0.055736332057298596,NONE
0,53306,BA_LEFT_CLICK,8,0.23808594400436148_0.9233951582814535_0.025870058506198133,0.2857157305924565_0.8929651653922432_0.0031039996970032638,0.3280599275797059_0.8246791562897295_-0.017488372127934214,0.3497792198987548_0.7512618287600006_-0.047921655697132616,0.3577650944419593_0.6878119095376305_-0.059919494505272855,0.3270300315324455_0.6719786618313426_-0.00029943971750406585,0.3516028385163581_0.6010022496136718_-0.015654581424200523,0.3688278882767247_0.5571220722571332_-0.03029595445729716,0.38379740823688524_0.5233410527421019_-0.06760494883833214,0.2924016293064761_0.639890885107146_0.004627142230911331,0.3078835104256759_0.5342561008531895_-0.006622624149812723,0.3207508550106361_0.4718978698291328_-0.029514833402117295,0.33419430742474204_0.4177040784143198_-0.055259515975619455,NONE
0,53339,BA_LEFT_CLICK,8,0.2393276153385676_0.9220388423844402_0.02187758520799272,0.28705115445840124_0.8911415677195258_0.0011271449151305346,0.3292632647013227_0.8209931652913357_-0.01829779489892635,0.35062341211094417_0.7460608350592395_-0.047194007037087655,0.35680272658887635_0.6827710019915241_-0.058723258467949666,0.3272513080838513_0.6723057464091965_0.0005792238202312139,0.3514966913701086_0.6032372740866894_-0.01507006497113227,0.36896970383846656_0.5625359818756834_-0.030365328042804587,0.3841648885359957_0.5328788820992296_-0.06750281533382642,0.29336120098241236_0.6398687527596365_0.004995675115977348,0.30953883682488526_0.5345786453882097_-0.005791166822825642,0.32277248509874934_0.472199821093714_-0.028076443860117758,0.33656801374603756_0.41750391352834615_-0.053426463512345236,NONE
0,53374,BA_LEFT_CLICK,8,0.24041702913284596_0.9215741190468649_0.018402578119893015,0.2882378504942875_0.8897969993691022_-0.00044618946531073357,0.3300485092525133_0.8171601256664487_-0.018938317649029996,0.35075283501826887_0.7408527507271401_-0.04637804269632052,0.355409999531294_0.6772687234377017_-0.05786874492362121,0.3273327175142917_0.6722992885374219_0.0013217991897756694,0.3510271448803734_0.6033991120626254_-0.014806579835639948,0.36830915421266475_0.5684639180040563_-0.030851343809842578,0.3829238922397768_0.5471881678970961_-0.06821829234188642,0.294025319094722_0.6402539742803106_0.005296896257356501,0.3111442947769095_0.5352520538647365_-0.005083976706437089,0.3248235917739153_0.4732623645615862_-0.027116595239785646,0.3390218384412881_0.4189904851012414_-0.05237098364652322,LEFT_PRESS
0,53407,BA_LEFT_CLICK,8,0.24091744376850366_0.9223839428548322_0.015339675394264176,0.28885686050025794_0.8895204999240538_-0.001901117183515677,0.33051962877308916_0.8143380014845445_-0.019751542609900877,0.3507026708466464_0.7368802606174176_-0.04590943765513381,0.3543535986278733_0.672925480039529_-0.05745039859926684,0.32736591485043787_0.6732345404834105_0.0018614776976342868,0.3511944702397022_0.6050584906236112_-0.014845640987099453,0.36773333477989134_0.5756645055084391_-0.031587918233298866,0.38108116873109144_0.5621750633932995_-0.06875153753857491,0.29456318201642395_0.6411590920142753_0.005545695721293049,0.3123992462463323_0.5365423594537887_-0.004642398224728758,0.3265133767646217_0.4753235120735396_-0.0267117712150791,0.34093406139595955_0.42196389415208385_-0.05171339176989497,LEFT_PRESS
0,53440,BA_LEFT_CLICK,8,0.24088544212684823_0.9237641760924901_0.013647579429600489,0.28830247839425543_0.8901318461253087_-0.0024780996384217335,0.32961857696370755_0.8124042295415175_-0.020265586218810597,0.3480458598409219_0.7334808015115123_-0.04554650137322967,0.351195072629792_0.6690142097724374_-0.057330679730701314,0.32708648631493586_0.6744537975478612_0.0021668854790875013,0.3521848015888718_0.6058596010125303_-0.015506259822798765,0.3672112089635157_0.584781468031324_-0.03297078530504195,0.37794286400480115_0.5816112145597019_-0.06963238814433954,0.2948698523205214_0.6422337211173712_0.005692167162247148,0.3136771861320451_0.5378507880070618_-0.0045749039482732255,0.32829589003894044_0.4777165761917297_-0.026679491957090594,0.3428999729059828_0.4261096904940914_-0.0515162494810176,LEFT_PRESS
0,53474,BA_LEFT_CLICK,8,0.24023085981929934_0.9250062997515556_0.011929925404432497,0.2873524107149008_0.8903811336003813_-0.003432243485609213,0.32829436961806996_0.8109168404737291_-0.021159296863537246,0.3453906449535786_0.7307188076406368_-0.045656525687359374,0.34848371585110227_0.6655382110796687_-0.05739939855426778,0.32645671995099657_0.6759921213856095_0.0022973280897099733,0.3524922067248175_0.6067763992243309_-0.016078831036053495,0.3665273735714931_0.5921494365672406_-0.03416648443948339,0.375458344939574_0.596950422510646_-0.07052633721797102,0.2947817303786034_0.6436940127215337_0.005801144206005452,0.31453178672835946_0.5397797153551429_-0.00450543143603481,0.329592111544397_0.4804151444696954_-0.0265247884075342,0.3443900721949492_0.4298172386699924_-0.05120694315685846,LEFT_PRESS
0,53507,BA_LEFT_CLICK,8,0.239780495765405_0.9264099594255731_0.011438646811201637,0.28654007137702014_0.8909039545411328_-0.003667643204815801,0.3269980752785777_0.8100113983471535_-0.021552263206848474,0.3431999661810636_0.7288586507343966_-0.04577736047584423,0.3467478548677715_0.6632359182137105_-0.05780790664267723,0.325615914119214_0.6771629016296667_0.0023343378703084756,0.3523761220235308_0.6077240568870942_-0.016752540591686883,0.36582662064178617_0.5984371782096336_-0.0354567120386053,0.37343808422344876_0.6102647032619654_-0.07184854445193954,0.2943386203487201_0.6448905343692741_0.005871300146761035,0.31480245470083335_0.5411744535890459_-0.00442758885624629,0.33002954946882446_0.4820572804660457_-0.026460874591708056,0.34484967610694206_0.4318018867344864_-0.05108297507964785,LEFT_PRESS
0,53541,BA_LEFT_CLICK,8,0.2391488633176463_0.9280222770611799_0.010844111063444191,0.2856173238824694_0.8916620173735985_-0.0038929655436576336,0.3256435199038009_0.8097221823946112_-0.021820091014392355,0.341585300627346_0.7280135878009573_-0.04582210372033603,0.345571030790961_0.6620782260336759_-0.05820703440914301,0.324458683691764_0.6784007676996074_0.002439472230298294,0.35171932279735246_0.6087396750827345_-0.017154267051482135,0.36496171274458433_0.6033848071696051_-0.03612849165303619,0.3718642903157708_0.6202249762440633_-0.07247460720805127,0.2935643427721249_0.646326317380368_0.005940277895953255,0.3145782604144143_0.5427174545071315_-0.00432003239872155,0.32984226526361243_0.4836486336589541_-0.026218467763614552,0.3446380557334998_0.43324850907096923_-0.05084311875504824,LEFT_PRESS
0,53574,BA_LEFT_CLICK,8,0.23843702428506033_0.9293963286908752_0.011234889621228834,0.2845705586012911_0.8924186832653339_-0.00326872164280422,0.3245068513119873_0.8098255373967072_-0.021239567045598966,0.3400619564557037_0.7279180390106024_-0.045130936226390896,0.3433953083478262_0.6617709830791381_-0.05804523475177883,0.3234761378465844_0.6792123539095944_0.0026239613906725036,0.35142522096371204_0.6091326125446728_-0.017553777987689922,0.36398930484990333_0.608386158514157_-0.0369009468897431,0.3697016964585493_0.6303646514435539_-0.07288332353327909,0.29282140796594514_0.6472913972461218_0.005939865725537934,0.31417137617477786_0.5436327677362593_-0.004501702239768485,0.329412290108534_0.4847792074680874_-0.026318987756214062,0.3440189351015551_0.4345780047589116_-0.05081926216922261,LEFT_PRESS
0,53605,BA_LEFT_CLICK,8,0.23766276640070452_0.9304954746271996_0.0117384395557172,0.2835521628329525_0.893163693503289_-0.002598663522968352,0.32355544748025394_0.8100893479929273_-0.020544448092961107,0.3387932609004944_0.7280417523754741_-0.04432574345361638,0.34129884298029345_0.6616476643395922_-0.05762685256964206,0.32257505824555976_0.6797922073082786_0.0027753525150763024,0.3511973543146098_0.6089700299885885_-0.017846153374458273,0.3630110890463198_0.6121136304284216_-0.03749378623121968,0.3675739153409727_0.6383848746315582_-0.07312496807411702,0.2920387869295493_0.647980896784782_0.005905842973630268,0.31355229802615653_0.5442675051207091_-0.004772001485551818,0.32871961685207074_0.4855942714691599_-0.026587015330188687,0.34308965121692525_0.4357408430428166_-0.05097724143856413,LEFT_PRESS
0,53643,BA_LEFT_CLICK,8,0.23700879833994687_0.9315056712552571_0.012193818017445159,0.2826554898317154_0.8937143187171209_-0.0021782530181961536,0.3224878611732901_0.8104583249367003_-0.020197839415378407,0.33764956438407656_0.7284765117941782_-0.04402706073674717,0.3396624998679384_0.6616205468426151_-0.05764612092786026,0.3215764726828736_0.6804069255412946_0.002806823009089393,0.3504808245642062_0.6089498033831133_-0.018065490779038205,0.3618963397181197_0.6143850967522527_-0.03791658611340516,0.3658066260166747_0.64338791050084_-0.07342321023333384,0.2911870626780999_0.6487417325607298_0.0058542792549456275,0.312834108175335_0.5449818012805577_-0.004848606570979297,0.32795711829015883_0.4864178409958236_-0.02669036562394557,0.3422332673469075_0.4367515322566715_-0.051041907224604666,LEFT_PRESS
0,53673,BA_LEFT_CLICK,8,0.23650851505516673_0.9319290209710331_0.013504454791229687,0.28186892063581914_0.8941119512276641_-0.001219923324057045,0.32180451175128466_0.8114339769583324_-0.019406486253982416,0.33705135221374316_0.7303086895607698_-0.04347025193336136,0.3387160838787257_0.6639966165741287_-0.057412802451554876,0.3210852774485908_0.6809109190798863_0.0026742154787665704,0.35023933041438077_0.6085494820840847_-0.018287294373318302,0.36113823943425527_0.6155670869538041_-0.038496448347911785,0.3642976893860327_0.6470381472712164_-0.07405280446996938,0.29062725887088875_0.6492302620594785_0.005744692299820988,0.31235523963093575_0.5452067683292863_-0.005096937465207053,0.32745781718690614_0.4866400270290655_-0.026940403780551417,0.34158575886081766_0.4371559641361783_-0.051160066249807026,LEFT_PRESS
0,53706,BA_LEFT_CLICK,8,0.23618338431929514_0.9321630707502152_0.014592026859268921,0.28130523634881954_0.8942752639736169_-0.00031322143607821653,0.32155183212403493_0.8123402882179721_-0.01857743557377309,0.33731829353246917_0.7326373878211012_-0.04293092757513147,0.3380512548402548_0.667430932976405_-0.05718950571513489,0.32050205727457703_0.680974081333245_0.002709081028357037,0.34930454602515393_0.6079446605497751_-0.01815343560012559,0.3604823767589673_0.6147940983922364_-0.038624026377952536,0.36418776622440235_0.6466443661217218_-0.07435873101942263,0.29001607525657735_0.6493851943163145_0.005680907434469866,0.3117175673971162_0.5451224430524061_-0.005218105711568413,0.32683763050237835_0.4861792730194316_-0.02711462400453223,0.34101522249850524_0.43667229585651957_-0.05126990292297948,LEFT_PRESS
0,53744,BA_LEFT_CLICK,8,0.2360007121246256_0.9318366735076735_0.015036640715396706,0.28115083394790635_0.8942167171069331_0.00016363638930728762,0.3217036208029114_0.8130230775325381_-0.017928142516483073,0.33810772282341184_0.7339808085036461_-0.042592418551842544,0.3367524944079399_0.6695050801099143_-0.05689741386490119,0.32010232774448155_0.6809530378784857_0.00288839906808129,0.34804925052861924_0.6083562677426461_-0.017593056748170695,0.3599393224276817_0.612670070374098_-0.03795320878422772,0.36487495629807964_0.6419989326289753_-0.07393862267965096,0.2896092456842353_0.6494754038928404_0.005627163805561389,0.31117535635070687_0.5451183544892272_-0.0049929867271812905,0.32611934656460717_0.48582827702379117_-0.026784641918316948,0.3403075657913915_0.43599719661716146_-0.050974526316540626,LEFT_RELEASE
0,53773,BA_LEFT_CLICK,8,0.23584316007941547_0.9319614719467029_0.01434050055487657,0.28116213177319327_0.894808674512573_-9.794292216928221e-05,0.32208932682001773_0.8142213718771047_-0.01794973943127728,0.339138390878511_0.7353703171787409_-0.042685907471497996,0.33628528534034735_0.671488372902934_-0.056753218877451043,0.3200838038764935_0.6811273671314019_0.0031243464975070244,0.34719537280830187_0.6095886353908637_-0.01671091529914462,0.36033281132044126_0.609236472005913_-0.03669510008888654,0.3672954299356195_0.6329819328539737_-0.07299692748494162,0.28949137308318534_0.6496740526102746_0.00564246485272815,0.3106632014452353_0.5454117001929443_-0.00481396069798725,0.3254722163244855_0.4857497903125755_-0.026454162797749415,0.33978436769086773_0.43524876322939815_-0.05078990225840981,LEFT_RELEASE
0,53810,BA_LEFT_CLICK,8,0.23577515548586514_0.9318763217224013_0.013853400366653636,0.2814421267881072_0.8951568680272642_-0.0004179979949429148,0.3226279238392845_0.8155309714221245_-0.018173016575920874,0.3402380365210156_0.7369722200058102_-0.043213768413321293,0.33678517912753303_0.6734282957878623_-0.05707019623767251,0.3205260391587052_0.6814924937188545_0.0032392751477965743,0.34685431784655607_0.6114952782200702_-0.015741602088520712,0.3610369876580376_0.6046678607903079_-0.03499006308712333,0.36973302430356764_0.6202301078600223_-0.0713395551324464,0.2897154174496263_0.6499901132697077_0.005627349393683832,0.3103632990788567_0.54583265319177_-0.004666746363432067,0.32494527937291234_0.48588805933135926_-0.02598005757842094,0.33920400048127697_0.4347193367210613_-0.05045746139565607,LEFT_RELEASE
0,53840,BA_LEFT_CLICK,8,0.23578391187286113_0.9319770972643957_0.01449768943957459,0.2817565192043047_0.8960331859005406_-0.0002809434604036422,0.3231794352952588_0.8177964693183332_-0.018235176776209113,0.34135854983944736_0.7400084791677952_-0.043793313591206966,0.33834560851198736_0.6767497529480389_-0.057573846432772594,0.32084947669935493_0.6820761689901288_0.0030510002416617894,0.34676832847806577_0.612806540283118_-0.015088981791742473,0.3615137589420429_0.5997608808868851_-0.03351788979846454,0.37127144627924935_0.6070699209819266_-0.06991328153853235,0.28982362208760026_0.6505689872832466_0.00554971240629209,0.30993919287293337_0.5463652168489177_-0.0046682355943448205,0.32437138033960794_0.48592816225161695_-0.02588797540357614,0.33846467896168175_0.43424474413614167_-0.050371768052415056,LEFT_RELEASE
